date,f1,f2
1510593181,0,0
1510593481,0,0
1510593782,0,0
1510594084,0,0
1510594384,0,0
1510594682,0,0
1510594982,0,0
1510595284,0,0
1510595581,0,0
1510595882,0,0
1510596182,0,0
1510596481,0,0
1510596782,0,0
1510597083,0,0
1510597381,0,0
1510597682,0,0
1510597984,0,0
1510598285,0,0
1510598583,0,0
1510598884,0,0
1510599181,0,0
1510599483,0,0
1510599785,0,0
1510600081,0,0
1510600384,0,0
1510600685,0,0
1510600981,0,0
1510601281,0,0
1510601584,0,0
1510601885,0,0
1510602182,0,0
1510602482,0,0
1510602783,0,0
1510603087,0,0
1510603381,0,0
1510603681,0,0
1510603982,0,0
1510604282,0,0
1510604585,0,0
1510604883,0,0
1510605182,0,0
1510605482,0,0
1510605783,0,0
1510606082,0,0
1510606382,0,0
1510606682,0,0
1510606983,0,0
1510607282,0,-1
1510607583,0,1
1510607884,-1,-1
1510608183,1,1
1510608614,-1,-1
1510608782,1,1
1510609084,0,0
1510609380,0,0
1510609682,0,0
1510609983,0,0
1510610284,0,0
1510610583,0,0
1510610883,0,0
1510611182,0,0
1510611486,0,0
1510611782,0,0
1510612082,0,0
1510612384,0,0
1510612682,0,-1
1510612982,-1,0
1510613281,0,0
1510613582,0,0
1510613883,0,0
1510614181,0,0
1510614482,0,0
1510614782,0,0
1510615084,0,0
1510615384,0,0
1510615681,0,0
1510615981,0,0
1510616284,0,0
1510616585,0,0
1510616882,0,0
1510617183,0,0
1510617483,0,0
1510617782,-47,-47
1510618082,47,47
1510618382,0,0
1510618684,0,0
1510618984,0,0
1510619283,0,0
1510619584,0,0
1510619883,0,0
1510620180,0,0
1510620482,0,0
1510620784,0,0
1510621086,0,0
1510621383,0,0
1510621683,0,0
1510621981,1,1
1510622283,0,-1
1510622583,-1,0
1510623008,0,0
1510623183,1,0
1510623485,0,0
1510623783,-1,0
1510624084,1,1
1510624382,-1,-1
1510624681,0,0
1510624981,0,0
1510625281,1,1
1510625581,0,0
1510625881,0,-1
1510626181,0,1
1510626483,0,0
1510626784,0,0
1510627082,0,0
1510627383,0,0
1510627682,0,-1
1510627981,0,1
1510628281,0,0
1510628582,0,0
1510628883,0,-1
1510629182,0,0
1510629483,0,1
1510629782,0,0
1510630083,0,0
1510630382,0,0
1510630682,0,0
1510630982,0,0
1510631281,0,0
1510631582,0,0
1510631882,0,0
1510632183,0,0
1510632481,0,0
1510632782,-1,-1
1510633080,0,0
1510633382,0,0
1510633686,0,0
1510633985,1,1
1510634283,0,0
1510634586,0,0
1510634881,0,0
1510635181,0,0
1510635482,0,0
1510635783,0,-1
1510636082,-1,0
1510636383,0,0
1510636682,0,0
1510636983,0,0
1510637284,0,0
1510637584,0,0
1510637882,0,0
1510638182,0,0
1510638482,0,0
1510638782,0,0
1510639081,0,0
1510639383,0,0
1510639683,0,0
1510639986,0,0
1510640281,0,0
1510640583,0,0
1510640882,0,0
1510641184,0,0
1510641483,0,0
1510641782,0,0
1510642081,0,0
1510642380,0,0
1510642682,0,0
1510642983,0,0
1510643282,0,0
1510643584,0,0
1510643883,0,0
1510644182,0,0
1510644482,0,0
1510644784,0,0
1510645082,0,0
1510645383,0,0
1510645685,0,0
1510645982,0,0
1510646282,0,0
1510646581,-47,-47
1510646881,47,47
1510647183,0,0
1510647482,0,0
1510647782,0,0
1510648080,0,0
1510648382,0,0
1510648684,0,0
1510648983,0,0
1510649283,0,0
1510649583,0,0
1510649883,0,0
1510650182,0,0
1510650482,0,0
1510650782,0,0
1510651083,-1,-1
1510651385,0,0
1510651684,0,0
1510651983,0,0
1510652282,0,0
1510652582,0,0
1510652883,0,0
1510653183,0,0
1510653482,0,0
1510653784,-1,-1
1510654085,0,0
1510654380,0,0
1510654682,0,0
1510654983,0,0
1510655282,1,0
1510655585,0,1
1510655885,0,0
1510656182,0,0
1510656484,0,0
1510656782,0,0
1510657083,0,0
1510657383,0,0
1510657683,0,0
1510657984,0,0
1510658282,-1,-1
1510658584,1,1
1510658882,0,0
1510659182,0,0
1510659481,0,0
1510659782,0,0
1510660082,0,0
1510660510,0,0
1510660683,0,0
1510660983,0,0
1510661280,0,0
1510661584,0,0
1510661882,0,0
1510662182,0,0
1510662483,0,0
1510662784,0,0
1510663082,-1,-1
1510663382,0,0
1510663681,0,0
1510663984,0,0
1510664283,0,0
1510664584,0,0
1510664883,0,0
1510665181,1,1
1510665482,0,0
1510665783,-1,-1
1510666083,0,0
1510666384,0,0
1510666683,0,0
1510666984,0,0
1510667283,0,0
1510667582,0,0
1510667882,0,0
1510668181,0,0
1510668482,0,0
1510668784,0,0
1510669084,0,0
1510669382,0,0
1510669682,0,0
1510669986,0,0
1510670283,0,0
1510670582,0,0
1510670884,0,0
1510671182,0,0
1510671483,0,0
1510671783,0,0
1510672082,0,0
1510672382,0,0
1510672683,0,0
1510672984,0,0
1510673284,0,0
1510673582,0,0
1510673882,0,0
1510674183,0,0
1510674484,0,0
1510674785,0,0
1510675082,0,0
1510675384,0,0
1510675686,0,0
1510675988,0,0
1510676290,0,0
1510676583,0,0
1510676883,0,0
1510677185,0,0
1510677486,0,0
1510677782,0,0
1510678085,0,0
1510678388,0,0
1510678685,0,0
1510678985,-45,-45
1510679285,45,45
1510679582,0,0
1510679883,0,0
1510680182,0,0
1510680482,0,0
1510680781,0,0
1510681083,0,0
1510681384,0,0
1510681681,0,0
1510681983,0,0
1510725609,0,0
1510725916,0,0
1510726215,-1,-1
1510726515,0,0
1510726815,0,0
1510727115,1,1
1510727413,0,0
1510727716,0,-1
1510728015,-1,0
1510728314,0,0
1510728616,1,1
1510728917,0,0
1510729215,0,0
1510729517,0,0
1510729815,0,0
1510730115,0,0
1510730413,0,0
1510730715,0,0
1510731013,0,0
1510731315,0,0
1510731616,0,0
1510731916,-1,-1
1510732215,1,0
1510732516,0,1
1510732814,0,0
1510733114,0,0
1510733415,0,0
1510733716,0,0
1510734015,0,0
1510734315,0,0
1510734615,0,0
1510734914,0,0
1510735215,0,0
1510735517,0,0
1510735814,0,0
1510736116,0,0
1510736413,0,0
1510736716,0,0
1510737015,0,0
1510737316,0,0
1510737614,0,0
1510737915,0,0
1510738216,0,0
1510738513,-1,-1
1510738815,1,0
1510739118,0,1
1510739414,0,0
1510739713,0,0
1510740013,0,0
1510740313,0,0
1510740616,0,0
1510740913,0,0
1510741214,0,0
1510741514,0,0
1510741813,0,0
1510742113,0,0
1510742415,0,0
1510742714,0,0
1510743016,0,0
1510743316,0,-1
1510743614,-1,0
1510743914,0,0
1510744217,1,1
1510744517,0,0
1510744815,0,0
1510745117,0,0
1510745414,0,0
1510745715,0,0
1510746015,0,0
1510746315,0,0
1510746615,0,-1
1510746917,0,1
1510747215,0,0
1510747517,0,0
1510747816,0,0
1510748116,0,0
1510748414,0,0
1510748713,0,0
1510749013,0,0
1510749314,0,0
1510749615,0,0
1510749919,0,0
1510750214,0,0
1510750514,0,0
1510750817,0,0
1510751115,0,0
1510751417,0,0
1510751713,1,1
1510752013,0,0
1510752313,0,0
1510752614,0,0
1510752917,0,0
1510753215,0,0
1510753518,0,0
1510753815,0,0
1510754114,0,0
1510754413,0,0
1510754714,0,0
1510755014,0,0
1510755317,0,0
1510755614,0,0
1510755917,0,0
1510756214,0,0
1510756517,0,0
1510756817,0,0
1510757117,0,0
1510757418,0,0
1510757713,0,0
1510758015,0,0
1510758313,0,0
1510758615,0,0
1510758917,0,0
1510759214,0,0
1510759515,0,0
1510759817,0,0
1510760114,-1,-1
1510760413,0,0
1510760716,0,0
1510761014,0,0
1510761318,0,0
1510761615,0,0
1510761915,0,0
1510762215,0,0
1510762516,0,0
1510762814,0,0
1510763114,0,0
1510763414,0,0
1510763715,0,0
1510764016,0,0
1510764317,0,0
1510764616,0,-1
1510764913,0,1
1510765215,0,0
1510765513,0,0
1510765816,0,0
1510766114,0,0
1510766415,0,0
1510766715,0,0
1510767016,0,0
1510767314,0,0
1510767615,0,0
1510767916,0,0
1510768216,0,0
1510768513,0,0
1510768814,0,0
1510769114,0,0
1510769416,0,0
1510769715,0,0
1510770016,-1,-1
1510770314,1,1
1510770614,-1,-1
1510770915,1,1
1510771214,0,0
1510771517,0,0
1510771820,0,0
1510772117,0,0
1510772415,0,0
1510772713,0,0
1510773018,0,0
1510773315,0,0
1510773618,0,0
1510773916,0,0
1510774216,0,0
1510774517,0,0
1510774815,0,0
1510775114,0,0
1510775415,0,0
1510775714,0,0
1510776017,0,0
1510776314,0,0
1510776615,0,0
1510776914,0,0
1510777214,0,0
1510777515,0,0
1510777815,0,0
1510778117,0,0
1510778413,0,0
1510778715,0,0
1510779015,0,0
1510779316,0,0
1510779615,0,0
1510779916,0,0
1510780215,0,0
1510780515,0,0
1510780814,0,0
1510781115,0,0
1510781415,0,0
1510781714,0,0
1510782016,0,0
1510782314,-1,-1
1510782614,1,1
1510782914,0,0
1510783215,0,0
1510783515,0,0
1510783816,0,0
1510784113,-1,-1
1510784415,0,0
1510784715,0,0
1510785014,0,0
1510785315,0,0
1510785915,1,1
1510786215,0,0
1510786516,0,0
1510786813,0,-1
1510787114,-1,0
1510787416,1,1
1510787715,0,-1
1510788017,0,1
1510788314,0,0
1510788614,0,0
1510788913,-1,-1
1510789216,1,1
1510789516,0,0
1510789814,0,0
1510790115,0,0
1510790415,0,0
1510790716,0,0
1510791015,0,0
1510791314,0,0
1510791614,0,0
1510791917,0,0
1510792214,0,0
1510792516,0,0
1510792815,-1,-1
1510793115,1,1
1510793415,0,-1
1510793714,0,0
1510794015,0,1
1510794317,0,0
1510794614,0,0
1510794914,0,0
1510795214,0,0
1510795516,0,0
1510795815,0,0
1510796115,0,0
1510796414,0,0
1510796716,0,0
1510797015,0,0
1510797315,0,0
1510797615,0,0
1510797914,0,0
1510798217,0,0
1510798515,0,0
1510798814,0,0
1510799114,0,0
1510799417,0,0
1510799715,0,0
1510800013,0,0
1510800317,0,0
1510800616,0,0
1510800916,0,0
1510801216,0,0
1510801514,0,0
1510801814,0,0
1510802114,0,0
1510802414,0,0
1510802715,0,0
1510803014,0,0
1510803317,0,0
1510803614,0,0
1510803916,0,0
1510804216,0,0
1510804515,0,0
1510804815,0,0
1510805117,0,0
1510805415,0,0
1510805714,0,0
1510806014,0,0
1510806614,0,0
1510806914,-45,-45
1510807214,45,45
1510807513,0,0
1510807814,0,0
1510808117,0,0
1510808415,0,0
1510808714,0,0
1510809014,0,0
1510809317,0,0
1510809614,0,0
1510809914,0,0
1510810214,0,0
1510810516,0,0
1510810814,0,0
1510811120,0,0
1510811416,0,0
1510811714,0,0
1510812014,0,0
1510812316,0,0
1510812614,0,0
1510812914,0,0
1510813218,0,0
1510813515,0,0
1510813814,0,0
1510814114,0,0
1510814416,0,0
1510814713,0,0
1510815015,0,0
1510815314,0,0
1510815613,0,0
1510815917,0,0
1510816215,1,1
1510816513,0,0
1510816814,0,-1
1510817113,0,1
1510817414,-1,-1
1510817715,1,1
1510818016,0,0
1510818314,0,0
1510818619,0,0
1510818914,0,0
1510819214,0,0
1510819515,0,0
1510819814,0,0
1510820115,0,0
1510820415,0,0
1510820714,0,0
1510821015,0,0
1510821318,0,0
1510821615,0,0
1510821914,0,0
1510822213,0,0
1510822515,0,-1
1510822815,0,1
1510823115,0,0
1510823415,0,0
1510823714,0,0
1510824015,0,0
1510824316,0,0
1510824615,0,0
1510824914,0,0
1510825215,0,0
1510825517,0,0
1510825815,0,0
1510826115,0,0
1510826415,0,0
1510826715,0,0
1510827015,0,0
1510827315,0,0
1510827613,0,0
1510827915,0,0
1510828214,0,0
1510828515,0,0
1510828814,0,0
1510829117,0,0
1510829415,0,0
1510829716,0,0
1510830015,0,0
1510830320,0,0
1510830615,0,0
1510830916,0,0
1510831215,0,0
1510831515,0,0
1510831815,0,0
1510832116,0,0
1510832413,0,0
1510832715,0,-1
1510833016,0,1
1510833313,0,0
1510833613,0,0
1510833917,0,0
1510834217,0,0
1510834513,-1,-1
1510834814,0,0
1510835115,0,0
1510835414,0,0
1510835715,0,0
1510836016,0,0
1510836313,0,0
1510836614,0,0
1510836916,0,0
1510837214,0,0
1510837516,0,0
1510837814,0,0
1510838116,0,0
1510838415,0,0
1510838714,0,0
1510839014,0,0
1510839317,0,0
1510839613,0,0
1510839914,0,0
1510840215,0,0
1510840518,0,0
1510840814,0,0
1510841115,0,0
1510841414,0,0
1510841715,0,0
1510842017,0,0
1510842315,-45,-45
1510842615,45,45
1510842914,0,0
1510843215,0,0
1510843515,0,0
1510843815,0,0
1510844115,0,0
1510844414,0,0
1510844715,0,0
1510845017,0,0
1510845314,0,0
1510845614,0,0
1510845918,0,0
1510846214,0,0
1510846516,0,0
1510846814,0,0
1510847113,0,0
1510847416,0,0
1510847714,0,0
1510848016,0,0
1510848314,0,0
1510848614,0,0
1510848915,0,0
1510849215,0,0
1510849516,0,0
1510849814,0,0
1510850115,0,0
1510850418,0,0
1510850715,0,0
1510851015,0,0
1510851316,0,0
1510851617,0,0
1510851915,0,0
1510852215,0,0
1510852517,0,0
1510852814,0,0
1510853113,0,0
1510853416,0,0
1510853716,0,0
1510854016,0,0
1510854314,0,0
1510854615,0,0
1510854914,0,0
1510855215,0,0
1510855517,0,0
1510855816,0,0
1510856116,0,0
1510856413,0,0
1510856716,0,0
1510857013,0,0
1510857314,0,0
1510857616,0,0
1510857917,0,0
1510858215,0,0
1510858514,0,0
1510858816,0,0
1510859115,0,0
1510859413,0,0
1510859719,0,0
1510860016,0,0
1510860313,0,0
1510860613,0,0
1510860916,0,0
1510861214,0,0
1510861514,0,0
1510861815,0,0
1510862114,0,0
1510862413,0,0
1510862713,0,0
1510863014,0,0
1510863313,0,0
1510863616,0,0
1510863917,0,0
1510864214,0,0
1510864514,0,0
1510864813,0,0
1510865114,0,0
1510865414,0,0
1510865716,0,0
1510866014,0,0
1510866316,0,0
1510866614,0,0
1510866916,0,0
1510867213,0,0
1510867518,0,0
1510867815,0,0
1510868115,0,0
1510868414,0,0
1510868714,0,0
1510869015,0,0
1510869314,0,0
1510869617,0,0
1510869915,0,0
1510870213,0,0
1510870514,0,0
1510870815,0,0
1510871116,0,0
1510871414,0,0
1510871715,0,0
1510872014,0,0
1510872313,0,0
1510872619,0,0
1510872915,0,0
1510873217,0,0
1510873513,0,0
1510873817,0,0
1510874114,0,0
1510874414,0,0
1510874712,0,0
1510875014,0,0
1510875314,0,0
1510875616,0,0
1510875915,0,0
1510876214,0,0
1510876515,0,0
1510876815,0,0
1510877115,0,0
1510877415,0,0
1510877714,0,0
1510878016,0,0
1510878314,0,0
1510878614,0,0
1510878920,0,0
1510879213,0,0
1510879515,0,0
1510879815,0,0
1510880114,0,0
1510880414,0,0
1510880714,0,0
1510881014,0,0
1510881318,0,0
1510881617,0,0
1510881920,0,0
1510882215,0,0
1510882514,0,0
1510882815,0,0
1510883117,0,0
1510883417,0,0
1510883713,0,0
1510884014,0,0
1510884315,0,0
1510884614,0,0
1510884916,-1,-1
1510885216,0,0
1510885516,0,0
1510885814,0,0
1510886114,0,0
1510886415,0,0
1510886717,0,0
1510887014,0,0
1510887316,0,0
1510887616,-1,-1
1510887914,0,0
1510888216,0,0
1510888515,0,0
1510888816,0,0
1510889114,0,0
1510889415,0,0
1510889715,0,0
1510890013,0,0
1510890317,0,0
1510890614,0,0
1510890913,0,0
1510891217,0,0
1510891517,0,0
1510891813,0,0
1510892113,0,0
1510892414,0,0
1510892715,1,1
1510893013,0,0
1510893313,0,0
1510893613,-1,-1
1510893915,1,0
1510894214,0,1
1510894518,-1,-1
1510894815,1,0
1510895114,-1,0
1510895415,0,0
1510895716,1,1
1510896016,0,0
1510896315,-44,-44
1510896615,44,44
1510896916,-1,-1
1510897215,0,0
1510897516,0,0
1510897818,0,0
1510898114,0,0
1510898416,0,0
1510898716,0,0
1510899017,0,0
1510899314,0,0
1510899612,0,0
1510899914,0,0
1510900215,0,0
1510900514,0,0
1510900815,0,0
1510901116,0,0
1510901417,1,1
1510901715,0,-1
1510902014,-1,0
1510902318,0,0
1510902616,0,0
1510902914,0,0
1510903217,0,0
1510903515,1,1
1510903814,-1,-1
1510904114,0,1
1510904414,0,-1
1510904714,0,0
1510905014,0,0
1510905314,0,0
1510905616,0,0
1510905915,0,0
1510906217,0,0
1510906519,0,0
1510906813,0,0
1510907115,0,0
1510907415,0,0
1510907713,0,0
1510908016,0,0
1510908314,0,0
1510908613,0,0
1510908917,0,0
1510909215,0,0
1510909517,0,0
1510909814,0,0
1510910116,0,0
1510910417,0,0
1510910717,0,0
1510911014,0,0
1510911315,0,0
1510911614,0,0
1510911914,0,0
1510912217,0,0
1510912516,0,0
1510912816,0,0
1510913113,0,0
1510913414,0,0
1510913713,0,0
1510914018,0,0
1510914316,0,0
1510914617,0,0
1510914915,0,0
1510915213,0,0
1510915516,0,0
1510915817,0,0
1510916114,0,0
1510916415,0,0
1510916716,0,0
1510917016,0,0
1510917315,0,0
1510917616,0,0
1510917915,0,0
1510918214,0,0
1510918514,0,0
1510918813,0,0
1510919115,0,0
1510919415,0,0
1510919714,0,0
1510920016,0,0
1510920313,0,0
1510920613,0,0
1510920915,0,-1
1510921215,-1,0
1510921517,1,1
1510921814,-1,-1
1510922114,0,0
1510922415,0,0
1510922714,1,1
1510923015,0,0
1510923314,0,0
1510923616,0,0
1510923916,0,0
1510924213,0,0
1510924516,0,0
1510924813,0,0
1510925114,0,0
1510925415,0,0
1510925716,0,0
1510926017,0,0
1510926314,0,0
1510926616,0,0
1510926914,0,0
1510927215,0,0
1510927516,1,1
1510927815,-1,-1
1510928113,1,1
1510928414,0,0
1510928715,0,0
1510929014,-1,-1
1510929314,1,1
1510929615,-1,-1
1510929913,0,0
1510930216,0,0
1510930514,0,0
1510930816,0,0
1510931115,0,0
1510931417,0,0
1510931714,0,0
1510932015,1,0
1510932317,0,1
1510932618,-1,-1
1510932915,0,0
1510933215,0,0
1510933515,0,0
1510933814,0,0
1510934114,0,0
1510934415,0,0
1510934714,-43,-43
1510935017,43,43
1510935318,0,0
1510935614,0,0
1510935913,0,0
1510936217,0,0
1510936515,0,0
1510936815,0,0
1510937115,0,0
1510937415,-43,-43
1510937714,43,43
1510938015,0,0
1510938313,0,0
1510938615,0,0
1510938914,0,0
1510939215,0,0
1510939514,0,0
1510939816,0,0
1510940116,0,0
1510940416,0,0
1510940715,0,0
1510941016,0,0
1510941315,0,0
1510941614,0,0
1510941916,0,0
1510942214,0,0
1510942513,0,0
1510942818,0,0
1510943115,0,0
1510943414,0,0
1510943715,0,0
1510944014,0,0
1510944316,-1,-1
1510944616,1,1
1510944914,0,0
1510945215,-1,-1
1510945516,0,0
1510945814,0,0
1510946115,1,1
1510946417,0,0
1510946715,0,0
1510947014,0,0
1510947315,0,0
1510947615,0,0
1510947918,-1,-1
1510948217,0,0
1510948516,0,0
1510948814,1,1
1510949115,0,0
1510949417,0,0
1510949713,0,0
1510950019,0,0
1510950314,0,0
1510950616,0,0
1510950914,1,1
1510951216,0,-1
1510951514,-1,0
1510951815,1,1
1510952113,-1,-1
1510952415,0,0
1510952715,0,0
1510953013,0,0
1510953317,0,0
1510953615,0,0
1510953914,0,0
1510954216,0,0
1510954514,0,0
1510954814,0,0
1510955114,0,0
1510955415,0,0
1510955716,0,0
1510956017,0,0
1510956315,0,0
1510956616,0,0
1510956916,0,0
1510957215,0,0
1510957514,0,0
1510957815,0,0
1510958116,0,-1
1510958414,-1,0
1510958713,0,0
1510959017,0,0
1510959314,0,0
1510959613,0,0
1510959917,0,0
1510960216,0,0
1510960514,0,0
1510960815,0,0
1510961114,0,0
1510961416,0,0
1510961713,0,0
1510962015,0,0
1510962316,0,0
1510962616,0,0
1510962913,0,0
1510963215,0,0
1510963516,0,0
1510963814,1,1
1510964115,-1,-1
1510964417,0,0
1510964714,0,0
1510965015,0,0
1510965315,0,0
1510965618,0,0
1510965914,0,0
1510966215,-42,-42
1510966514,42,42
1510966815,0,0
1510967115,0,0
1510967415,0,0
1510967715,0,0
1510968015,0,0
1510968316,0,0
1510968616,0,0
1510968920,1,0
1510969214,-1,0
1510969514,0,0
1510969816,0,0
1510970116,0,0
1510970414,0,0
1510970717,0,0
1510971014,0,0
1510971315,0,0
1510971616,0,0
1510971914,0,0
1510972214,0,0
1510972516,0,0
1510972816,0,0
1510973115,0,0
1510973418,0,0
1510973716,0,0
1510974015,0,0
1510974316,-42,-42
1510974617,42,42
1510974916,0,0
1510975213,0,0
1510975513,0,0
1510975815,1,1
1510976116,0,0
1510976416,0,0
1510976716,0,0
1510977016,0,0
1510977314,0,0
1510977616,0,0
1510977917,0,0
1510978216,1,0
1510978515,-1,0
1510978814,0,0
1510979114,0,0
1510979416,0,0
1510979713,0,0
1510980014,0,0
1510980317,0,0
1510980616,0,0
1510980914,0,0
1510981215,0,0
1510981514,0,0
1510981818,0,0
1510982115,0,0
1510982417,0,0
1510982715,0,0
1510983013,0,0
1510983314,0,0
1510983617,0,0
1510983914,1,1
1510984216,0,0
1510984514,0,0
1510984815,0,0
1510985117,0,0
1510985414,0,0
1510985715,0,-1
1510986015,0,1
1510986316,0,0
1510986614,0,0
1510986914,0,0
1510987215,-1,-1
1510987515,1,1
1510987819,-1,-1
1510988114,0,0
1510988413,0,0
1510988715,0,0
1510989015,-43,-43
1510989315,43,43
1510989614,0,0
1510989915,0,0
1510990213,0,0
1510990515,0,0
1510990816,0,0
1510991114,0,0
1510991414,0,0
1510991713,0,0
1510992016,0,0
1510992315,0,0
1510992619,0,0
1510992918,0,0
1510993215,0,0
1510993514,0,0
1510993814,0,0
1510994117,0,0
1510994414,0,0
1510994716,0,0
1510995015,0,0
1510995316,0,0
1510995616,0,0
1510995913,0,0
1510996215,0,0
1510996517,0,0
1510996816,0,0
1510997117,0,0
1510997416,0,0
1510997715,0,0
1510998014,0,0
1510998315,0,0
1510998613,0,0
1510998917,0,0
1510999214,0,0
1510999513,0,0
1510999815,0,0
1511000114,0,0
1511000414,-43,-43
1511000713,43,43
1511001014,0,0
1511001316,0,0
1511001616,0,0
1511001914,0,0
1511002219,0,0
1511002513,0,0
1511002813,0,0
1511003114,0,0
1511003413,0,0
1511003715,0,0
1511004015,0,0
1511004315,0,0
1511004616,0,0
1511004916,0,-1
1511005213,-1,0
1511005518,1,1
1511005814,0,0
1511006117,-1,-1
1511006415,0,0
1511006714,0,0
1511007014,1,0
1511007316,0,1
1511007614,0,0
1511007913,-1,-1
1511008216,0,0
1511008516,0,0
1511008814,0,0
1511009117,0,0
1511009416,0,0
1511009713,0,0
1511010018,0,0
1511010316,0,0
1511010614,0,0
1511010914,0,0
1511011216,0,0
1511011514,0,0
1511011814,0,0
1511012116,0,0
1511012416,0,0
1511012714,0,0
1511013014,0,0
1511013315,0,0
1511013615,1,1
1511013914,0,-1
1511014214,-1,0
1511014513,0,0
1511014815,0,0
1511015116,0,0
1511015413,1,1
1511015716,-1,-1
1511016013,0,0
1511016314,0,0
1511016617,0,0
1511016914,0,0
1511017215,0,0
1511017516,0,0
1511017815,0,0
1511018115,0,0
1511018414,0,0
1511018713,0,0
1511019015,0,0
1511019316,1,1
1511019613,0,0
1511019916,0,0
1511020214,-1,-1
1511020517,1,1
1511020815,0,0
1511021120,0,0
1511021415,0,-1
1511021716,-1,0
1511022015,0,0
1511022315,0,0
1511022615,0,0
1511022914,0,0
1511023215,1,1
1511023515,0,0
1511023816,0,-1
1511024119,0,1
1511024413,0,0
1511024718,0,0
1511025014,0,0
1511025315,0,0
1511025613,0,0
1511025914,0,0
1511026214,0,0
1511026516,0,0
1511026814,0,0
1511027115,0,0
1511027417,0,0
1511027715,0,0
1511028015,0,0
1511028315,0,0
1511028615,0,0
1511028917,0,0
1511029215,0,0
1511029514,0,0
1511029814,0,0
1511030115,0,0
1511030415,0,0
1511030715,0,0
1511031015,0,0
1511031316,0,0
1511031614,0,0
1511031916,0,0
1511032215,0,0
1511032515,0,0
1511032813,0,0
1511033115,0,0
1511033414,0,0
1511033716,0,0
1511034016,0,0
1511034316,0,0
1511034615,0,0
1511034914,0,0
1511035214,0,0
1511035514,0,0
1511035816,0,0
1511036116,0,0
1511036417,0,0
1511036714,0,0
1511037020,0,0
1511037317,0,0
1511037617,0,0
1511037916,0,0
1511038215,0,0
1511038514,0,0
1511038815,0,0
1511039116,0,0
1511039417,0,0
1511039716,0,0
1511040016,0,0
1511040315,0,0
1511040614,0,0
1511040914,0,0
1511041216,0,0
1511041515,0,0
1511041816,0,0
1511042117,0,0
1511042417,0,0
1511042715,0,0
1511043015,0,0
1511043317,0,0
1511043615,0,0
1511043913,0,0
1511044214,0,0
1511044515,1,1
1511044816,0,0
1511045118,0,0
1511045413,0,0
1511045717,0,-1
1511046013,0,1
1511046317,0,0
1511046614,0,0
1511046917,0,0
1511047216,0,0
1511047516,0,0
1511047815,0,0
1511048114,0,0
1511048415,0,0
1511048716,0,0
1511049017,0,0
1511049314,0,0
1511049616,0,0
1511049914,0,0
1511050215,0,0
1511050513,0,0
1511050816,0,0
1511051116,0,0
1511051417,0,0
1511051717,0,0
1511052015,0,0
1511052313,0,0
1511052617,0,0
1511052914,0,0
1511053214,0,0
1511053515,0,0
1511053814,0,-1
1511054115,0,1
1511054416,0,0
1511054717,0,0
1511055013,0,0
1511055314,0,0
1511055616,0,0
1511055916,0,0
1511056216,0,0
1511056514,0,0
1511056815,0,-1
1511057116,0,1
1511057414,0,0
1511057715,0,0
1511058013,0,0
1511058313,0,0
1511058614,0,0
1511058916,0,0
1511059214,0,0
1511059516,0,0
1511059815,0,0
