date,f1,f2
1510997411,0,0
1510997710,0,0
1510998010,0,0
1510998310,0,0
1510998610,0,0
1510998911,0,0
1510999210,0,0
1510999510,0,0
1510999811,0,0
1511000110,0,0
1511000410,0,0
1511000710,0,0
1511001011,0,0
1511001310,0,0
1511001610,0,0
1511001911,0,0
1511002211,0,0
1511002511,0,0
1511002810,0,0
1511003110,0,0
1511003410,0,0
1511003711,0,0
1511004010,0,0
1511004310,0,0
1511004611,0,0
1511004911,0,0
1511005210,0,0
1511005511,0,0
1511005811,0,0
1511006113,0,0
1511006411,0,0
1511006710,0,0
1511007011,0,0
1511007310,0,0
1511007610,0,0
1511007910,0,0
1511008211,0,0
1511008510,-1,-1
1511008811,0,0
1511009111,0,0
1511009410,0,0
1511009710,0,0
1511010013,0,0
1511010313,0,0
1511010610,0,0
1511010911,0,0
1511011212,0,0
1511011510,0,0
1511011810,0,0
1511012112,0,0
1511012410,0,0
1511012710,0,0
1511013011,0,0
1511013312,0,0
1511013611,0,0
1511013911,0,0
1511014210,0,0
1511014510,0,0
1511014811,0,0
1511015111,0,0
1511015410,0,0
1511015711,0,0
1511016010,0,0
1511016310,0,0
1511016611,-1,-1
1511016910,1,1
1511017210,0,0
1511017512,0,0
1511017810,0,0
1511018110,0,0
1511018410,-1,-1
1511018710,1,1
1511019010,0,-1
1511019312,0,1
1511019610,0,0
1511019912,0,0
1511020210,0,0
1511020511,0,0
1511020812,0,0
1511021113,0,0
1511021410,0,0
1511021711,0,0
1511022010,0,0
1511022310,0,0
1511022610,0,0
1511022910,0,0
1511023211,0,0
1511023511,0,0
1511023810,0,0
1511024111,0,0
1511024410,0,0
1511024713,0,0
1511025010,0,0
1511025310,0,0
1511025610,0,0
1511025911,0,0
1511026210,0,0
1511026511,0,0
1511026811,0,0
1511027111,0,0
1511027411,0,0
1511027710,0,0
1511028011,0,0
1511028311,0,0
1511028610,0,0
1511028911,0,0
1511029211,0,0
1511029510,0,0
1511029810,0,0
1511030110,0,0
1511030410,0,0
1511030711,1,1
1511031012,0,0
1511031310,0,0
1511031610,0,0
1511031911,0,0
1511032210,0,0
1511032510,0,0
1511032811,0,0
1511033111,0,0
1511033410,0,0
1511033711,0,0
1511034010,0,0
1511034310,0,0
1511034610,0,0
1511034911,0,0
1511035210,0,0
1511035510,0,0
1511035810,0,0
1511036110,0,0
1511036411,0,0
1511036710,0,0
1511037013,0,0
1511037313,0,0
1511037612,0,0
1511037911,0,0
1511038210,0,0
1511038511,0,0
1511038812,0,0
1511039110,0,0
1511039412,0,0
1511039712,0,0
1511040011,0,0
1511040311,0,0
1511040610,0,0
1511040910,0,0
1511041212,0,0
1511041510,0,0
1511041810,0,0
1511042110,0,0
1511042412,0,0
1511042711,0,0
1511043011,1,1
1511043310,-33,-33
1511043612,33,33
1511043910,0,0
1511044210,0,0
1511044510,0,0
1511044812,0,0
1511045112,0,0
1511045410,0,0
1511045711,0,0
1511046010,0,0
1511046311,0,0
1511046611,0,0
1511046912,0,0
1511047210,0,0
1511047510,0,0
1511047812,0,0
1511048111,0,0
1511048411,0,0
1511048710,0,0
1511049012,1,1
1511049310,0,0
1511049611,0,0
1511049910,0,0
1511050210,0,0
1511050510,0,0
1511050812,0,0
1511051112,0,0
1511051410,0,0
1511051712,0,0
1511052011,0,0
1511052310,0,0
1511052613,0,0
1511052910,0,0
1511053210,0,0
1511053510,-1,-1
1511053811,1,1
1511054110,-1,-1
1511054411,1,1
1511054710,-1,-1
1511055010,0,0
1511055310,0,0
1511055611,1,1
1511055911,0,0
1511056212,-34,-34
1511056511,33,33
1511056811,0,0
1511057110,0,0
1511057410,1,1
1511057711,0,0
1511058010,0,0
1511058310,0,0
1511058610,0,0
